Wavelength (nm),Absorbance (AU),Std.Dev.
512,0.017364501953125,0.000542492335041235
514,0.018218994140625,0.000593329531714587
516,0.01861572265625,0.000640142119244477
518,0.0188751220703125,0.000640142119244477
520,0.019622802734375,0.000686475944775512
522,0.0201263427734375,0.000764768315804545
524,0.020355224609375,0.000788748045856939
526,0.020294189453125,0.000709164431068253
528,0.0205535888671875,0.000745029029280622
530,0.021392822265625,0.000845727933383241
532,0.021148681640625,0.000737490598974278
534,0.020904541015625,0.00067138671875
536,0.021514892578125,0.000676912628565028
538,0.0215911865234375,0.000660196156395994
540,0.0223236083984375,0.00063135256547782
542,0.0220489501953125,0.000594897115772031
544,0.023162841796875,0.000660196156395994
546,0.0243377685546875,0.000632825969034659
548,0.024139404296875,0.000598019956734174
550,0.02545166015625,0.000676912628565028
552,0.0256500244140625,0.000616424861960576
554,0.026580810546875,0.000599575277843887
556,0.0269927978515625,0.000643045273001266
558,0.0280609130859375,0.000653104692353293
560,0.028564453125,0.000588601731017636
562,0.0295257568359375,0.000570931608089286
564,0.0308380126953125,0.000602673878727158
566,0.031951904296875,0.000512477283439534
568,0.031982421875,0.000354582215534126
570,0.0324554443359375,0.000259847814421484
572,0.03411865234375,0.000233912806957335
574,0.0360107421875,0.000214167310296909
576,0.0395355224609375,0.000220593754498306
578,0.0431060791015625,0.000206980285129555
580,0.0467987060546875,0.000201854805836837
582,0.0514373779296875,0.000216868139702635
584,0.0520477294921875,0.000220593754498306
586,0.054534912109375,0.000216868139702635
588,0.05633544921875,0.00018437264974357
590,0.0595703125,0.000267790661236332
592,0.062713623046875,0.000222694694813941
594,0.0660552978515625,0.000191192078951136
596,0.0694580078125,0.000221120860995322
598,0.0708465576171875,0.000206417072425364
600,0.0730438232421875,0.000216330671367765
602,0.075592041015625,0.000200698035247283
604,0.0757598876953125,0.00026074230179802
606,0.0764923095703125,0.000503308792189656
608,0.084014892578125,0.000506996085383183
610,0.0850067138671875,0.0003322073525555
612,0.088043212890625,0.000329391985243575
614,0.09228515625,0.0003322073525555
616,0.09869384765625,0.000403709611673674
618,0.104629516601562,0.000445389389627882
620,0.112396240234375,0.000395553021143058
622,0.12091064453125,0.000402554503121122
624,0.129745483398437,0.000435878199984305
626,0.142623901367187,0.000572560517556571
628,0.153717041015625,0.000588601731017636
630,0.165908813476562,0.000640142119244477
632,0.180419921875,0.000832408550841422
634,0.192214965820312,0.000865322685471059
636,0.205169677734375,0.000784010777506417
638,0.219497680664062,0.000907352828815827
640,0.23046875,0.0009765625
642,0.239517211914062,0.00140778351985727
644,0.246856689453125,0.00121151325935542
646,0.253005981445312,0.00126270513095564
648,0.25762939453125,0.00106067792950334
650,0.258804321289062,0.00104296920719208
652,0.258041381835937,0.000865322685471059
654,0.258041381835937,0.00103580094900373
656,0.151885986328125,0.000786382978926094
658,0.251602172851562,0.000798138234290895
660,0.239593505859375,0.000767200017698763
662,0.239303588867187,0.00109183006713857
